timestamp,sequence_id,base_x,base_y,base_z,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,LF_contact,LH_contact,RF_contact,RH_contact,LF_Fz,LH_Fz,RF_Fz,RH_Fz,sum_Fz,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,qd_0,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,qd_7,qd_8,qd_9,qd_10,qd_11,qdd_0,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,qdd_10,qdd_11
1727776115.5365593,161622,212.53739397342378,12.746763351651385,10.59001623731632,-0.020072100690145016,-0.24748608896692237,1.9644544288439365,0.5607639350705538,0.042084239513787446,0.15023050557101347,0.021448120353656792,0.07133350409374012,-0.1324418317925814,1,1,1,1,177.4854322083154,-43.184641408924,64.90841951496868,53.57376938617588,252.78297970053595,-0.1738911122083664,0.5657752752304077,-1.4464480876922607,0.4045634865760803,1.2605726718902588,-1.841975450515747,-0.31379494071006775,0.007310377433896065,0.47812265157699585,0.4699733853340149,-0.7739652395248413,1.2412781715393066,-0.2129726345113652,2.006883495815137,-0.8330035993317005,-0.05505374406503989,1.0535948303196179,0.1964940755951477,-0.27501701415148416,2.185555705717853,-2.5149215543221572,-0.28965414697672315,5.340881681837939,-5.186907960779754,-26.811520215600464,30.940622588771564,-28.82043743438204,-4.654636201617449,-11.340750324874971,2.6063831614290214,-5.5630316610118795,3.352050822946068,5.1490749611760345,-16.126597810239534,52.029873551249366,-111.06488768432347
1727776115.5387805,161623,212.53739397342378,12.746763351651385,10.59001623731632,-0.020072100690145016,-0.24748608896692237,1.9644544288439365,0.5607639350705538,0.042084239513787446,0.15023050557101347,0.021448120353656792,0.07133350409374012,-0.1324418317925814,1,1,1,1,177.5008669011123,-43.171994347201405,64.91377651817035,53.60529562991372,252.84794470199495,-0.17614413797855377,0.5755064487457275,-1.4504987001419067,0.40341299772262573,1.2662053108215332,-1.8410645723342896,-0.3159281313419342,0.016586167737841606,0.4687030613422394,0.46855923533439636,-0.7458981871604919,1.2064999341964722,-0.35754173507507137,1.8882744235043325,-0.7751315775266518,-0.13426004559590146,1.0925772169603025,0.18171650263429906,-0.3843399100572914,1.8621476147881646,-1.9467150967811404,-0.23101406119091725,5.364808985809811,-6.371068824203874,-21.82244264639421,1.6618584597382484,0.037607296701335946,0.11044042487823172,-6.637334333151086,1.6243236675975898,-7.649656990924769,-10.851575036894818,41.85381571643976,3.3996094205346483,36.651789655941904,-153.36485532133315
1727776115.5414376,161624,212.53605466092054,12.74895745074793,10.59134856309494,-0.019769865640078804,-0.24714821960367664,1.9638641337733798,0.5522790355263861,0.04416210365552752,0.14381138664979645,0.08568518768468414,0.04533830983127961,-0.12890333984378127,1,1,1,1,174.54916927340287,-71.52666859835853,49.398852705202295,42.93340922104121,195.35476260128786,-0.17657557129859924,0.5796530246734619,-1.4521764516830444,0.4033410847187042,1.2692493200302124,-1.840201735496521,-0.3171984851360321,0.020421119406819344,0.46558713912963867,0.46728891134262085,-0.7324278950691223,1.1860787868499756,-0.2486870977903057,1.6663914928086996,-0.6804912546321832,-0.08290861559472212,1.086167953612377,0.2514594734522134,-0.4553733821604309,1.730646512535423,-1.6358281240325687,-0.3632919908888784,5.486238345715009,-6.852177929874395,-4.191986797042813,-25.773547321787685,15.773950008174513,1.821210700933957,-5.354033969197404,4.790443435615767,-9.696476318340354,-15.202743499665521,56.529339606688914,-9.424232279062021,34.76135327826464,-153.0828329534804
1727776115.5436637,161625,212.53526100886438,12.750098178043633,10.591994819282883,-0.019446486014657184,-0.24702993085765043,1.9636092323443868,0.5502903370906049,0.047024835835697096,0.14610007317851342,0.12584029529385482,-0.012206308115920425,-0.1181066148955598,1,1,1,1,165.42966088812025,-39.536621673057155,49.28194107997544,22.935752788454074,198.11073308349262,-0.1768871694803238,0.5831044912338257,-1.4535906314849854,0.40290966629981995,1.2714303731918335,-1.8394107818603516,-0.31863656640052795,0.024327976629137993,0.46244728565216064,0.4657309651374817,-0.716225266456604,1.1685818433761597,-0.19125474723647234,1.5575720342174582,-0.6350507689270836,-0.12888998931721685,0.9989279894655069,0.2884027941595222,-0.4805435501235287,1.547158042380326,-1.3594247597637517,-0.4942407202420242,5.641654168503472,-7.05437577247757,-0.9676041217505902,-30.62652084769213,16.06433097342461,-0.9211974079124963,-8.645845686182534,5.696817955216992,-8.098876873070463,-21.10661530541734,60.719727708129355,-13.911054977226417,35.6128819925865,-142.78707348452278
1727776115.5464616,161626,212.53456698907283,12.751198348303273,10.592586126203695,-0.01905406640851879,-0.24706149886311837,1.9633601745928995,0.5461653047399645,0.04623832344986212,0.13829529984701883,0.13000551516389697,-0.042004755909146804,-0.1084395605979222,1,1,1,1,162.5238388194508,6.167860869966603,48.87666448252144,-1.9472326904327635,215.62113148150607,-0.17715081572532654,0.586675763130188,-1.454813003540039,0.4025261700153351,1.2736355066299438,-1.8385239839553833,-0.3195473849773407,0.02725212834775448,0.4596908986568451,0.46486809849739075,-0.7029227614402771,1.1516600847244263,-0.15342553015373794,1.5241655079510723,-0.5739426069234251,-0.14379599322163458,0.9583804630521825,0.2970547553956739,-0.4276544691655864,1.3930790598800558,-1.2643388234398856,-0.3880512497405338,5.590830668576508,-7.061610249578771,0.4550507568391246,-25.385840069236206,17.34292313488714,-1.3798801339120004,-9.989596877403816,5.256461206337136,1.2962081731250776,-25.254938777439975,18.861295668256044,-2.4143667168312724,20.480174303267887,-33.45047401701043
1727776115.5489223,161627,212.5338661590225,12.752295154474117,10.59331370168147,-0.018610539580425797,-0.24718773422197493,1.9631240727532502,0.5396536085251509,0.04234560778596928,0.12363998889317813,0.12774712658344572,-0.06267693242736103,-0.11162946396366234,1,1,1,1,161.84905373550552,20.782529310887384,47.36567022997679,8.833784271268456,238.83103754763815,-0.17722272872924805,0.5903429388999939,-1.4554601907730103,0.40226250886917114,1.2758885622024536,-1.837876796722412,-0.320122629404068,0.02991262637078762,0.4565750062465668,0.4640531837940216,-0.6896442174911499,1.1314786672592163,-0.08122946339910274,1.5233095346872072,-0.42916088623618975,-0.11466747322300036,0.8752756557089056,0.2848803807884857,-0.3367487053901142,1.2560943757847862,-1.2851296560169434,-0.37737230666445226,5.569390890220825,-7.149096689284527,4.338663323556126,-18.65778755039655,32.19315625159989,-0.3499922975630772,-12.90885100001449,3.2559373392051083,11.949502611064117,-27.67015317844622,-8.80858506881066,-3.5331036991262326,11.956270502342337,-29.585120465556418
1727776115.5511537,161628,212.5332098390822,12.753326632173895,10.59396477784473,-0.018190815198414288,-0.24736175262081345,1.962895363287962,0.5330729382481473,0.037778275177502645,0.11018066962022843,0.12230738528023846,-0.0937163467868679,-0.12217796157843848,1,1,1,1,161.0533213092245,-20.80350427899447,31.255592435066063,16.858432224238832,188.36384168953492,-0.17700700461864471,0.5946332812309265,-1.4561792612075806,0.40231043100357056,1.2777341604232788,-1.8377569913864136,-0.3206978738307953,0.032165661454200745,0.45336323976516724,0.4619918763637543,-0.6730340719223022,1.11029052734375,-0.0007202654731861311,1.5270457166699931,-0.34067084259601477,-0.04346008005592185,0.8212701443324886,0.14588669119064446,-0.268502239690121,1.007424605186323,-1.2039563062542464,-0.575243194931279,5.767552845350041,-7.366860442143108,8.0886958745392,-12.660614559014896,13.278784848083,2.646559476475902,-14.159360127782135,-15.498117891959517,13.490296830282619,-36.369329464405915,1.6608010516274325,-14.282911094969744,20.644633022695768,-40.950575870599614
1727776115.5538568,161629,212.5326193258445,12.754255460075166,10.594524853315857,-0.01781181184310433,-0.24759430059644844,1.9626676271677186,0.5271864572038966,0.03793630994714659,0.10008245428785614,0.1551523316806546,-0.1370983281937072,-0.12286472720771892,1,1,1,1,167.53512821198038,-113.59603157609118,4.215827377428951,2.5042445499591,60.65916856327725,-0.17671938240528107,0.5990674495697021,-1.4569222927093506,0.402646005153656,1.2798672914505005,-1.8390752077102661,-0.32112929224967957,0.03334011510014534,0.45271608233451843,0.4599305987358093,-0.6564239263534546,1.0923861265182495,0.05690888959682148,1.5590136366050316,-0.2990316281952181,0.04521774765002273,0.7903056036276509,-0.2002686819990363,-0.2090812318489198,0.6875783257670475,-0.6524913115633081,-0.6492445353650947,5.842712311318149,-7.401283130812927,9.511191412871943,-7.126574335945728,8.310435993221377,6.396466592571633,-13.884547469632421,-43.96701486665779,14.318224611024196,-48.984749114457735,157.7752162677564,-4.539697497920992,23.130500022157378,-35.93528640468037
1727776115.5563633,161630,212.53197234385064,12.75530094342061,10.595112210243697,-0.017304248874452293,-0.24796440073314763,1.9624049336517897,0.5185577831762774,0.04111668842241295,0.08456563418312169,0.22825498761337293,-0.17491606403434898,-0.11660844349145817,1,1,1,1,174.64521133927704,-213.01117148167367,-11.914711493482159,-3.592962086795987,-53.873633722674775,-0.17671938240528107,0.5990674495697021,-1.4569222927093506,0.402646005153656,1.2798672914505005,-1.8390752077102661,-0.32112929224967957,0.03334011510014534,0.45271608233451843,0.4599305987358093,-0.6564239263534546,1.0923861265182495,0.05690888959682148,1.5590136366050316,-0.2990316281952181,0.04521774765002273,0.7903056036276509,-0.2002686819990363,-0.2090812318489198,0.6875783257670475,-0.6524913115633081,-0.6492445353650947,5.842712311318149,-7.401283130812927,9.511191412871943,-7.126574335945728,8.310435993221377,6.396466592571633,-13.884547469632421,-43.96701486665779,14.318224611024196,-48.984749114457735,157.7752162677564,-4.539697497920992,23.130500022157378,-35.93528640468037
1727776115.558699,161631,212.53197234385064,12.75530094342061,10.595112210243697,-0.017304248874452293,-0.24796440073314763,1.9624049336517897,0.5185577831762774,0.04111668842241295,0.08456563418312169,0.22825498761337293,-0.17491606403434898,-0.11660844349145817,1,1,1,1,174.6548969875209,-213.00185443775192,-11.952074489628659,-3.5103466167083393,-53.809378556568,-0.17647969722747803,0.6076481342315674,-1.4579049348831177,0.40341299772262573,1.2837262153625488,-1.8459062576293945,-0.3225674033164978,0.03242931514978409,0.4635258615016937,0.4568865895271301,-0.6268469095230103,1.054635763168335,0.04195323230223599,1.6202834857763715,-0.21679050896058916,0.10494289889068398,0.7455683422531435,-1.1557344816856951,-0.27995618761055074,-0.005988345536152045,1.6826730610280352,-0.668066859132907,5.730418526058303,-7.319964572191793,3.8065801161989983,-1.1728329745694128,10.482589540490487,6.034089197780115,-12.359164164693883,-79.06129310858655,3.2404301516517404,-59.761328469791486,292.72144922038757,-0.18092923892655802,7.482691171646687,-7.657566579362304
1727776115.561281,161632,212.53080046207538,12.757259994744325,10.596119538500496,-0.01600597096055372,-0.24885791432264734,1.961901238067779,0.49770387279838685,0.0451317606207178,0.051912135925248515,0.3378537125750952,-0.24079905286972234,-0.09812468428550679,1,1,1,1,181.98592035142707,-267.7267190243967,2.5840839989883673,20.770737130431925,-62.38597754354933,-0.17650367319583893,0.6120583415031433,-1.4584323167800903,0.40348488092422485,1.2853320837020874,-1.851994276046753,-0.3236220180988312,0.030943268910050392,0.47503072023391724,0.45420214533805847,-0.6129212379455566,1.0334956645965576,0.01521249109369651,1.5971478397280399,-0.20101162904176273,0.06422404175369972,0.6518362738036895,-1.7100000898684746,-0.3581190751098869,-0.2994470563581353,3.1874277198999015,-0.8204670514610184,5.763106697910154,-7.443121657854181,0.6496468557820216,-1.044448370003309,8.69039744174236,3.3727032377254687,-17.35923925762162,-89.71302560254625,-1.7676589922072896,-62.261742720391545,341.63531563927177,-15.38050151294504,7.734812099412271,-12.425657438158764
1727776115.5637717,161633,212.53017202033493,12.758154191952551,10.596498594948525,-0.015045224195584034,-0.2495038255287545,1.9617229399842513,0.48972230507610254,0.05253094067732981,0.045918488616591174,0.41255733632736086,-0.3216740110262777,-0.07068411702641995,1,1,1,1,184.45635067408233,-203.3539876058129,17.93841038958323,18.235247179954886,17.27602063780754,-0.17667144536972046,0.6157974004745483,-1.4588158130645752,0.4036526679992676,1.2865065336227417,-1.8578425645828247,-0.3247964680194855,0.02847451902925968,0.49008291959762573,0.45216482877731323,-0.5995708107948303,1.0155432224273682,-0.025984155868199386,1.5804894675039716,-0.1837482407134881,0.06902995312853229,0.572502752235317,-2.0520574323846335,-0.42140928983032333,-0.6495613683110302,4.663270835661758,-0.828530237714424,5.661322278943979,-7.460255903675533,-2.638615133786141,-1.107188683570536,8.114468349672332,3.22158755457013,-20.83040288979868,-90.75378043443374,-4.263041266506672,-67.37499923017045,367.6446246228809,-12.335182931709939,4.048674641934597,-12.290882844873124
1727776115.5662515,161634,212.52955351327552,12.758974773881437,10.596808286794154,-0.013922226384174072,-0.2503534358949519,1.9616209042104786,0.4784015909712513,0.05301795342170619,0.027518035955654524,0.4641501333376926,-0.35621995864242323,-0.0646483967479997,1,1,1,1,186.62899832392483,-99.94568799220716,28.012850220353165,19.91934575693935,134.6155063090102,-0.17710287868976593,0.6197282671928406,-1.4591753482818604,0.4037964940071106,1.2874653339385986,-1.8648653030395508,-0.3262345790863037,0.02461559884250164,0.5103122591972351,0.44986385107040405,-0.5843987464904785,0.9976627826690674,-0.10097799298215242,1.6069034981437045,-0.16710394995368363,0.06230809500587486,0.4839555588226246,-2.286919478389849,-0.47116933959974744,-1.0399014552056758,6.021068337420445,-0.8295844500319318,5.533416244425763,-7.456644657237385,-8.538186600167753,-0.47794701799497186,7.454782308687093,2.5536577650095778,-25.298281724181017,-86.34641075054687,-5.427550797405151,-70.99218984387095,365.8851742255225,-7.72598052460535,-0.0765243942834217,-11.395471893689484
1727776115.5687926,161635,212.52903291082373,12.759947842971595,10.597152809472531,-0.012769373860218853,-0.2512111769396885,1.961467342599431,0.46825111568446537,0.052692459321680915,0.009421032286814224,0.525125586100826,-0.38621156545801205,-0.07099822583198327,1,1,1,1,189.19655049172212,13.223799314208634,30.175933208983977,22.304597998690447,254.90088101360516,-0.17791780829429626,0.6242343187332153,-1.4594868421554565,0.4036766290664673,1.2879925966262817,-1.8708094358444214,-0.3279363512992859,0.020013656467199326,0.5312607288360596,0.4471074640750885,-0.5686754584312439,0.9761391282081604,-0.20321887359797722,1.6101318485961258,-0.1368690113577976,0.007471915337360603,0.3250659836096682,-2.38077852968903,-0.540821455012598,-1.3621682484502105,6.775214438583867,-0.9855529952598836,5.590888991804381,-7.587657002851071,-13.501215258119725,-0.21912366277971554,9.45393877575742,-0.9970705344737174,-32.141115953370864,-73.79941942680799,-7.709141889664997,-72.09462987819128,339.2771014077087,-20.30717802201743,-0.09253511901989632,-12.911045711068825
1727776115.5712948,161636,212.52846224085238,12.760959715208735,10.597473525499284,-0.011382165825261163,-0.2522002560986469,1.9612961476337702,0.4588953346577255,0.05165071576077168,-0.006409628817145421,0.5836048698337636,-0.43080122518828917,-0.08249193139902837,1,1,1,1,191.4335930085022,74.23241987451169,11.875937119515285,24.91208510113041,302.4540351036596,-0.1787806749343872,0.6279973983764648,-1.4597984552383423,0.4037725031375885,1.2881604433059692,-1.878623127937317,-0.3292785584926605,0.015363777056336403,0.5489254593849182,0.4434402883052826,-0.5547018647193909,0.9572519659996033,-0.2768951668983705,1.592389503229368,-0.13596764784210347,0.027340124102861945,0.2053007082339842,-2.609275753847011,-0.5479667495067942,-1.6361961396057039,7.048637725592886,-1.1577459339675185,5.703926597956686,-7.725746432745532,-14.878076465909524,-0.32905720487872114,7.196439970298975,0.37240329747879836,-31.855881813243457,-69.84885643838024,-6.229738859895003,-73.38409412848796,286.1998321660776,-30.612996250412273,1.4688575110645248,-15.362972586650137
1727776115.5741305,161637,212.52790470323382,12.76194949697374,10.597747072318846,-0.009854806716623173,-0.25329055213150664,1.9610972574301788,0.4498951705205855,0.048956417189266216,-0.02358753145353219,0.6281582341819396,-0.46889116483324605,-0.09790405816352886,1,1,1,1,193.4256367127008,94.72545477365387,-11.696538300976815,26.48388948415789,302.9384426695357,-0.18005099892616272,0.632407546043396,-1.4601340293884277,0.40470728278160095,1.288543939590454,-1.886508822441101,-0.33062079548835754,0.009275790303945541,0.5686035752296448,0.4404682219028473,-0.5386430025100708,0.9354646801948547,-0.37138686043687763,1.585267677842278,-0.12913629010615715,0.19455881052644677,0.17293174120591484,-2.937682664721805,-0.5085414958215863,-1.9274626392077667,7.0193898252372,-1.190120818206635,5.716112557314616,-7.7516035964013295,-16.662353383581827,-0.35906063571328445,6.209265409540856,11.789162470262044,-10.098195526651175,-79.39322098473853,-1.0161574100063153,-74.29694692059884,4.025433235101475,-18.01652765467746,1.8863263877459668,-16.190079048511535
